2020-12-16 17:39:31.037 -0800
2020-12-16 17:39:33.038 -0800
2020-12-16 17:39:35.039 -0800
2020-12-16 17:39:37.039 -0800
2020-12-16 17:39:39.040 -0800
2020-12-16 17:39:41.041 -0800
2020-12-16 17:39:43.041 -0800
2020-12-16 17:39:45.042 -0800
2020-12-16 17:39:47.043 -0800
2020-12-16 17:39:49.044 -0800
2020-12-16 17:39:51.045 -0800
2020-12-16 17:39:53.045 -0800
2020-12-16 17:39:55.046 -0800
2020-12-16 17:39:57.047 -0800
2020-12-16 17:39:59.048 -0800
2020-12-16 17:40:01.048 -0800
2020-12-16 17:40:03.049 -0800
2020-12-16 17:40:05.050 -0800
2020-12-16 17:40:07.051 -0800
2020-12-16 17:40:09.052 -0800
2020-12-16 17:40:11.052 -0800
2020-12-16 17:40:13.053 -0800
2020-12-16 17:40:15.054 -0800
2020-12-16 17:40:17.054 -0800
2020-12-16 17:40:19.055 -0800
2020-12-16 17:40:21.057 -0800
2020-12-16 17:40:23.056 -0800
2020-12-16 17:40:25.058 -0800
2020-12-16 17:40:27.058 -0800
2020-12-16 17:40:29.059 -0800
2020-12-16 17:40:31.059 -0800
2020-12-16 17:40:33.060 -0800
2020-12-16 17:40:35.061 -0800
2020-12-16 17:40:37.061 -0800
2020-12-16 17:40:39.062 -0800
2020-12-16 17:40:41.063 -0800
2020-12-16 17:40:43.064 -0800
2020-12-16 17:40:45.064 -0800
2020-12-16 17:40:47.065 -0800
2020-12-16 17:40:49.068 -0800
2020-12-16 17:40:51.068 -0800
2020-12-16 17:40:53.069 -0800
2020-12-16 17:40:55.070 -0800
2020-12-16 17:40:57.070 -0800
2020-12-16 17:40:59.071 -0800
2020-12-16 17:41:01.072 -0800
2020-12-16 17:41:03.073 -0800
2020-12-16 17:41:05.074 -0800
2020-12-16 17:41:07.075 -0800
2020-12-16 17:41:09.076 -0800
2020-12-16 17:41:11.077 -0800
2020-12-16 17:41:13.077 -0800
2020-12-16 17:41:15.078 -0800
2020-12-16 17:41:17.079 -0800
2020-12-16 17:41:19.080 -0800
2020-12-16 17:41:21.081 -0800
2020-12-16 17:41:23.081 -0800
2020-12-16 17:41:25.082 -0800
2020-12-16 17:41:27.083 -0800
2020-12-16 17:41:29.084 -0800
2020-12-16 17:41:31.084 -0800
2020-12-16 17:41:33.085 -0800
2020-12-16 17:41:35.086 -0800
2020-12-16 17:41:37.087 -0800
2020-12-16 17:41:39.087 -0800
2020-12-16 17:41:41.088 -0800
2020-12-16 17:41:43.089 -0800
2020-12-16 17:41:45.090 -0800
2020-12-16 17:41:47.090 -0800
2020-12-16 17:41:49.091 -0800
2020-12-16 17:41:51.092 -0800
2020-12-16 17:41:53.092 -0800
2020-12-16 17:41:55.093 -0800
2020-12-16 17:41:57.094 -0800
2020-12-16 17:41:59.095 -0800
2020-12-16 17:42:01.095 -0800
2020-12-16 17:42:03.096 -0800
2020-12-16 17:42:05.097 -0800
2020-12-16 17:42:07.098 -0800
2020-12-16 17:42:09.098 -0800
2020-12-16 17:42:11.099 -0800
2020-12-16 17:42:13.100 -0800
2020-12-16 17:42:15.100 -0800
2020-12-16 17:42:17.101 -0800
2020-12-16 17:42:19.102 -0800
2020-12-16 17:42:21.103 -0800
2020-12-16 17:42:23.103 -0800
2020-12-16 17:42:25.104 -0800
2020-12-16 17:42:27.105 -0800
2020-12-16 17:42:29.105 -0800
2020-12-16 17:42:31.106 -0800
2020-12-16 17:42:33.107 -0800
2020-12-16 17:42:35.108 -0800
2020-12-16 17:42:37.108 -0800
2020-12-16 17:42:39.109 -0800
2020-12-16 17:42:41.110 -0800
2020-12-16 17:42:43.111 -0800
2020-12-16 17:42:45.111 -0800
2020-12-16 17:42:47.112 -0800
2020-12-16 17:42:49.112 -0800
2020-12-16 17:42:51.113 -0800
2020-12-16 17:42:53.114 -0800
2020-12-16 17:42:55.115 -0800
2020-12-16 17:42:57.115 -0800
2020-12-16 17:42:59.116 -0800
2020-12-16 17:43:01.117 -0800
2020-12-16 17:43:03.118 -0800
2020-12-16 17:43:05.118 -0800
2020-12-16 17:43:07.119 -0800
2020-12-16 17:43:09.120 -0800
2020-12-16 17:43:11.120 -0800
2020-12-16 17:43:13.121 -0800
2020-12-16 17:44:23.137 -0800
2020-12-16 17:44:25.138 -0800
2020-12-16 17:44:27.138 -0800
2020-12-16 17:44:29.139 -0800
2020-12-16 17:44:31.140 -0800
2020-12-16 17:44:33.141 -0800
2020-12-16 17:44:35.141 -0800
2020-12-16 17:44:37.142 -0800
2020-12-16 17:44:39.143 -0800
2020-12-16 17:44:41.144 -0800
2020-12-16 17:44:43.144 -0800
2020-12-16 17:44:45.145 -0800
2020-12-16 17:44:47.146 -0800
2020-12-16 17:44:49.146 -0800
2020-12-16 17:44:51.147 -0800
2020-12-16 17:44:53.148 -0800
2020-12-16 17:44:55.149 -0800
2020-12-16 17:44:57.149 -0800
2020-12-16 17:44:59.165 -0800
2020-12-16 17:45:01.152 -0800
2020-12-16 17:45:03.152 -0800
2020-12-16 17:45:05.153 -0800
2020-12-16 17:45:07.153 -0800
2020-12-16 17:45:09.154 -0800
2020-12-16 17:45:11.155 -0800
2020-12-16 17:45:13.156 -0800
2020-12-16 17:45:15.156 -0800
2020-12-16 17:45:17.157 -0800
2020-12-16 17:45:19.158 -0800
2020-12-16 17:45:21.158 -0800
2020-12-16 17:45:23.160 -0800
2020-12-16 17:45:25.160 -0800
2020-12-16 17:45:27.161 -0800
2020-12-16 17:45:29.162 -0800
