2020-11-24 09:28:23.732 -0800
2020-11-24 09:28:25.655 -0800
2020-11-24 09:28:27.656 -0800
2020-11-24 09:28:29.657 -0800
2020-11-24 09:28:31.659 -0800
2020-11-24 09:28:33.659 -0800
2020-11-24 09:28:35.660 -0800
2020-11-24 09:28:37.661 -0800
2020-11-24 09:28:39.666 -0800
2020-11-24 09:28:41.664 -0800
2020-11-24 09:28:43.665 -0800
2020-11-24 09:28:45.666 -0800
2020-11-24 09:28:47.669 -0800
2020-11-24 09:28:49.669 -0800
2020-11-24 09:28:51.669 -0800
2020-11-24 09:28:53.670 -0800
2020-11-24 09:28:55.671 -0800
2020-11-24 09:28:57.673 -0800
2020-11-24 09:28:59.674 -0800
2020-11-24 09:29:01.675 -0800
2020-11-24 09:29:03.677 -0800
2020-11-24 09:29:05.676 -0800
2020-11-24 09:29:07.678 -0800
2020-11-24 09:29:09.679 -0800
2020-11-24 09:29:11.680 -0800
2020-11-24 09:29:13.681 -0800
2020-11-24 09:29:15.682 -0800
2020-11-24 09:29:17.684 -0800
2020-11-24 09:29:19.685 -0800
2020-11-24 09:29:21.686 -0800
2020-11-24 09:29:23.687 -0800
2020-11-24 09:29:25.688 -0800
2020-11-24 09:29:27.689 -0800
2020-11-24 09:29:29.690 -0800
2020-11-24 09:29:31.691 -0800
2020-11-24 09:29:33.693 -0800
2020-11-24 09:29:35.694 -0800
2020-11-24 09:29:37.695 -0800
2020-11-24 09:29:39.696 -0800
2020-11-24 09:29:41.697 -0800
2020-11-24 09:29:43.698 -0800
2020-11-24 09:29:45.699 -0800
2020-11-24 09:29:47.700 -0800
2020-11-24 09:29:49.702 -0800
2020-11-24 09:29:51.703 -0800
2020-11-24 09:29:53.704 -0800
2020-11-24 09:29:55.705 -0800
2020-11-24 09:29:57.707 -0800
2020-11-24 09:29:59.708 -0800
2020-11-24 09:30:01.709 -0800
2020-11-24 09:30:03.710 -0800
2020-11-24 09:30:05.711 -0800
2020-11-24 09:30:07.712 -0800
2020-11-24 09:30:09.714 -0800
2020-11-24 09:30:11.715 -0800
2020-11-24 09:30:13.716 -0800
2020-11-24 09:30:15.717 -0800
2020-11-24 09:30:17.718 -0800
2020-11-24 09:30:19.719 -0800
2020-11-24 09:30:21.720 -0800
2020-11-24 09:30:23.721 -0800
2020-11-24 09:30:25.722 -0800
2020-11-24 09:30:27.723 -0800
2020-11-24 09:30:29.724 -0800
2020-11-24 09:30:31.730 -0800
2020-11-24 09:30:33.727 -0800
2020-11-24 09:30:35.728 -0800
2020-11-24 09:30:37.728 -0800
