2020-11-22 09:37:32.630 -0800
2020-11-22 09:37:34.564 -0800
2020-11-22 09:37:36.561 -0800
2020-11-22 09:37:38.561 -0800
2020-11-22 09:37:40.562 -0800
2020-11-22 09:37:42.563 -0800
2020-11-22 09:37:44.563 -0800
2020-11-22 09:37:46.564 -0800
2020-11-22 09:37:48.565 -0800
2020-11-22 09:37:50.566 -0800
2020-11-22 09:37:52.567 -0800
2020-11-22 09:37:54.567 -0800
2020-11-22 09:37:56.568 -0800
2020-11-22 09:37:58.569 -0800
2020-11-22 09:38:00.570 -0800
2020-11-22 09:38:02.571 -0800
2020-11-22 09:38:04.571 -0800
2020-11-22 09:38:06.572 -0800
2020-11-22 09:38:08.573 -0800
2020-11-22 09:38:10.574 -0800
2020-11-22 09:38:12.575 -0800
2020-11-22 09:38:14.576 -0800
2020-11-22 09:38:16.576 -0800
2020-11-22 09:38:18.577 -0800
2020-11-22 09:38:20.578 -0800
2020-11-22 09:38:22.579 -0800
2020-11-22 09:38:24.580 -0800
2020-11-22 09:38:26.581 -0800
2020-11-22 09:38:28.582 -0800
2020-11-22 09:38:30.583 -0800
2020-11-22 09:38:32.584 -0800
2020-11-22 09:38:34.584 -0800
2020-11-22 09:38:36.585 -0800
2020-11-22 09:38:38.586 -0800
2020-11-22 09:38:40.587 -0800
2020-11-22 09:38:42.588 -0800
2020-11-22 09:38:44.589 -0800
2020-11-22 09:38:46.590 -0800
2020-11-22 09:38:48.591 -0800
2020-11-22 09:38:50.592 -0800
2020-11-22 09:38:52.593 -0800
2020-11-22 09:38:54.593 -0800
2020-11-22 09:38:56.594 -0800
2020-11-22 09:38:58.595 -0800
2020-11-22 09:39:00.597 -0800
2020-11-22 09:39:02.597 -0800
2020-11-22 09:39:04.598 -0800
2020-11-22 09:39:06.599 -0800
2020-11-22 09:39:08.600 -0800
2020-11-22 09:39:10.601 -0800
2020-11-22 09:39:12.602 -0800
2020-11-22 09:39:14.602 -0800
2020-11-22 09:39:16.603 -0800
2020-11-22 09:39:18.605 -0800
2020-11-22 09:39:20.605 -0800
2020-11-22 09:39:22.606 -0800
2020-11-22 09:39:24.607 -0800
2020-11-22 09:39:26.608 -0800
2020-11-22 09:39:28.609 -0800
2020-11-22 09:39:30.610 -0800
2020-11-22 09:39:32.611 -0800
2020-11-22 09:39:34.612 -0800
2020-11-22 09:39:36.613 -0800
2020-11-22 09:39:38.614 -0800
2020-11-22 09:39:40.615 -0800
2020-11-22 09:39:42.615 -0800
2020-11-22 09:39:44.616 -0800
2020-11-22 09:39:46.617 -0800
2020-11-22 09:39:48.618 -0800
2020-11-22 09:39:50.619 -0800
2020-11-22 09:39:52.620 -0800
2020-11-22 09:39:54.621 -0800
2020-11-22 09:39:56.622 -0800
2020-11-22 09:39:58.623 -0800
2020-11-22 09:40:00.624 -0800
2020-11-22 09:40:02.625 -0800
2020-11-22 09:40:04.626 -0800
2020-11-22 09:40:06.627 -0800
