2020-11-22 10:49:11.637 -0800
2020-11-22 10:49:13.541 -0800
2020-11-22 10:49:15.543 -0800
2020-11-22 10:49:17.627 -0800
2020-11-22 10:49:19.603 -0800
2020-11-22 10:49:21.604 -0800
2020-11-22 10:49:23.606 -0800
2020-11-22 10:49:25.607 -0800
2020-11-22 10:49:27.608 -0800
2020-11-22 10:49:29.610 -0800
2020-11-22 10:49:31.611 -0800
2020-11-22 10:49:33.613 -0800
2020-11-22 10:49:35.614 -0800
2020-11-22 10:49:37.616 -0800
2020-11-22 10:49:39.617 -0800
2020-11-22 10:49:41.618 -0800
2020-11-22 10:49:43.619 -0800
2020-11-22 10:49:45.621 -0800
2020-11-22 10:49:47.622 -0800
2020-11-22 10:49:49.623 -0800
2020-11-22 10:49:51.624 -0800
2020-11-22 10:49:53.625 -0800
2020-11-22 10:49:55.627 -0800
2020-11-22 10:49:57.628 -0800
2020-11-22 10:49:59.629 -0800
2020-11-22 10:50:01.630 -0800
2020-11-22 10:50:03.631 -0800
2020-11-22 10:50:05.633 -0800
2020-11-22 10:50:07.634 -0800
2020-11-22 10:50:09.635 -0800
2020-11-22 10:50:11.636 -0800
2020-11-22 10:50:13.637 -0800
2020-11-22 10:50:15.638 -0800
2020-11-22 10:50:17.639 -0800
2020-11-22 10:50:19.640 -0800
2020-11-22 10:50:21.642 -0800
2020-11-22 10:50:23.643 -0800
2020-11-22 10:50:25.644 -0800
2020-11-22 10:50:27.645 -0800
2020-11-22 10:50:29.646 -0800
2020-11-22 10:50:31.647 -0800
2020-11-22 10:50:33.648 -0800
2020-11-22 10:50:35.649 -0800
2020-11-22 10:50:37.651 -0800
2020-11-22 10:50:39.652 -0800
2020-11-22 10:50:41.653 -0800
2020-11-22 10:50:43.654 -0800
2020-11-22 10:50:45.655 -0800
2020-11-22 10:50:47.656 -0800
2020-11-22 10:50:49.657 -0800
2020-11-22 10:50:51.658 -0800
2020-11-22 10:50:53.659 -0800
2020-11-22 10:50:55.660 -0800
2020-11-22 10:50:57.661 -0800
2020-11-22 10:50:59.662 -0800
2020-11-22 10:51:01.664 -0800
2020-11-22 10:51:03.665 -0800
2020-11-22 10:51:05.666 -0800
2020-11-22 10:51:07.667 -0800
2020-11-22 10:51:09.668 -0800
2020-11-22 10:51:11.669 -0800
2020-11-22 10:51:13.670 -0800
2020-11-22 10:51:15.671 -0800
2020-11-22 10:51:17.672 -0800
2020-11-22 10:51:19.673 -0800
2020-11-22 10:51:21.674 -0800
2020-11-22 10:51:23.676 -0800
2020-11-22 10:51:25.677 -0800
2020-11-22 10:51:27.678 -0800
2020-11-22 10:51:29.679 -0800
2020-11-22 10:51:31.680 -0800
2020-11-22 10:51:33.681 -0800
2020-11-22 10:51:35.682 -0800
2020-11-22 10:51:37.683 -0800
2020-11-22 10:51:39.684 -0800
2020-11-22 10:51:41.685 -0800
2020-11-22 10:51:43.686 -0800
2020-11-22 10:51:45.687 -0800
2020-11-22 10:51:47.688 -0800
2020-11-22 10:51:49.690 -0800
2020-11-22 10:51:51.691 -0800
2020-11-22 10:51:53.692 -0800
2020-11-22 10:51:55.693 -0800
2020-11-22 10:51:57.694 -0800
2020-11-22 10:51:59.695 -0800
2020-11-22 10:52:01.696 -0800
2020-11-22 10:52:03.697 -0800
2020-11-22 10:52:05.698 -0800
2020-11-22 10:52:07.700 -0800
2020-11-22 10:52:09.701 -0800
2020-11-22 10:52:11.702 -0800
2020-11-22 10:52:13.703 -0800
2020-11-22 10:52:15.704 -0800
2020-11-22 10:52:17.705 -0800
2020-11-22 10:52:19.706 -0800
2020-11-22 10:52:21.707 -0800
2020-11-22 10:52:23.708 -0800
2020-11-22 10:52:25.709 -0800
2020-11-22 10:52:27.710 -0800
2020-11-22 10:52:29.711 -0800
2020-11-22 10:52:31.713 -0800
2020-11-22 10:52:33.714 -0800
2020-11-22 10:52:35.715 -0800
2020-11-22 10:52:37.716 -0800
2020-11-22 10:52:39.717 -0800
2020-11-22 10:52:41.718 -0800
2020-11-22 10:52:43.719 -0800
2020-11-22 10:52:45.720 -0800
2020-11-22 10:52:47.721 -0800
2020-11-22 10:52:49.722 -0800
2020-11-22 10:52:51.723 -0800
2020-11-22 10:52:53.725 -0800
2020-11-22 10:52:55.726 -0800
2020-11-22 10:52:57.727 -0800
2020-11-22 10:52:59.728 -0800
2020-11-22 10:53:01.729 -0800
2020-11-22 10:53:03.730 -0800
2020-11-22 10:53:05.731 -0800
2020-11-22 10:53:07.732 -0800
2020-11-22 10:53:09.733 -0800
2020-11-22 10:53:11.735 -0800
2020-11-22 10:53:13.736 -0800
2020-11-22 10:53:15.737 -0800
2020-11-22 10:53:17.738 -0800
2020-11-22 10:53:19.739 -0800
2020-11-22 10:53:21.740 -0800
2020-11-22 10:53:23.741 -0800
2020-11-22 10:53:25.742 -0800
2020-11-22 10:53:27.743 -0800
2020-11-22 10:53:29.744 -0800
2020-11-22 10:53:31.745 -0800
2020-11-22 10:53:33.746 -0800
2020-11-22 10:53:35.747 -0800
2020-11-22 10:53:37.749 -0800
2020-11-22 10:53:39.750 -0800
2020-11-22 10:53:41.751 -0800
2020-11-22 10:53:43.752 -0800
2020-11-22 10:53:45.753 -0800
2020-11-22 10:53:47.754 -0800
2020-11-22 10:53:49.755 -0800
2020-11-22 10:53:51.756 -0800
2020-11-22 10:53:53.757 -0800
2020-11-22 10:53:55.758 -0800
2020-11-22 10:53:57.759 -0800
