loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),label
2020-12-04 12:32:44.320 -0800,78004.20455404167,0.182342529296875,0.0532989501953125,-0.905517578125,78004.18954604167,0.6406520178177724,0.1495251882855645,-0.100201707367161,0.1454848200082779,-0.08730059117078781,0.02183919027447701,0.04985275864601135,-0.05410511791706085,0.04595464468002319,XArbitraryZVertical,0.07088921268429629,-0.05507968200829043,-0.3100520962667174,-0.9464716205793808,0.1482214033603668,0.1000341176986694,-0.9838818907737732,1
2020-12-04 12:32:44.323 -0800,78004.25458204167,0.1690216064453125,0.157928466796875,-0.9289093017578125,78004.23957404167,0.641672399676263,0.1414813096654805,-0.1024378699655747,0.02304217033088207,-0.2191326767206192,0.09742239862680435,0.04185815155506134,-0.05541427433490753,0.07298368215560913,XArbitraryZVertical,0.07072353554892336,-0.05088199479166121,-0.3107249397349164,-0.9464983392039942,0.1402705758810043,0.1022588089108467,-0.9848183989524841,1
2020-12-04 12:32:44.346 -0800,78004.30461004167,0.1370849609375,0.0105133056640625,-0.9250030517578125,78004.28960104167,0.6490039801222168,0.1319097822493072,-0.09124647591801784,0.0879712775349617,-0.2654025554656982,-0.2476378679275513,-0.06330785155296326,-0.04885301738977432,0.05359482765197754,XArbitraryZVertical,0.06412490322651827,-0.04789266263951628,-0.3149635752920218,-0.9457230542199058,0.1309804022312164,0.0911199077963829,-0.9871885776519775,1
2020-12-04 12:32:44.396 -0800,78004.35463704167,0.1241455078125,-0.0784149169921875,-0.857452392578125,78004.33962904167,0.640020935234021,0.1178340573913884,-0.09627090946627506,-0.2168551087379456,-0.380762130022049,-0.299052894115448,0.01834333688020706,-0.1073374375700951,0.1002379059791565,XArbitraryZVertical,0.06409656212277669,-0.0407186733387925,-0.3109775045208116,-0.9473788398975828,0.1170171946287155,0.09612227231264114,-0.9884672164916992,1
2020-12-04 12:32:44.446 -0800,78004.40466504167,0.1125335693359375,-0.055419921875,-0.8204193115234375,78004.38965704167,0.620301124619462,0.09226534574244405,-0.1166649585410553,-0.4651446342468262,-0.5852156281471252,-0.6025190949440002,0.03704692423343658,-0.2302462756633759,0.1815895438194275,XArbitraryZVertical,0.06950958992100677,-0.02606713196589633,-0.3017984883118974,-0.9504769910918986,0.09150819480419159,0.1164004877209663,-0.98897784948349,1
2020-12-04 12:32:44.496 -0800,78004.45469304167,0.025726318359375,-0.0127716064453125,-0.9507904052734375,78004.43968404167,0.5859447525906052,0.05263718593543442,-0.1319131016149182,0.03442962095141411,-0.7662744522094727,-0.7595148682594299,-0.03312825039029121,-0.06887824833393097,0.04264295101165771,XArbitraryZVertical,0.07066188682970469,-0.006111656847973239,-0.2864109669835748,-0.9554779814744724,0.05215578526258469,0.1315308660268784,-0.9899390935897827,1
2020-12-04 12:32:44.546 -0800,78004.50472004167,0.00592041015625,0.06488037109375,-0.86358642578125,78004.48971204167,0.5430478299558634,0.005449597211401886,-0.1423514768461637,-0.5829269886016846,-0.895560085773468,-0.9322593212127686,0.02559598162770271,-0.192026823759079,0.1072258353233337,XArbitraryZVertical,0.06923890314068139,0.01645481793906434,-0.2673331128157405,-0.9609724826024746,0.005394448526203632,0.1418711990118027,-0.9898704290390015,1
2020-12-04 12:32:44.596 -0800,78004.55474804167,-0.024017333984375,0.06463623046875,-0.93878173828125,78004.53974004167,0.4975493216216052,-0.05148235924411861,-0.1587895447450998,0.09277535229921341,-1.097002744674683,-0.8522428274154663,0.02583341673016548,0.04065316915512085,0.02660799026489258,XArbitraryZVertical,0.07052706601477345,0.04438869877540617,-0.2473381013078174,-0.965339056913795,-0.05081222951412201,0.1581230908632278,-0.9861111640930176,1
2020-12-04 12:32:44.646 -0800,78004.60477504168,-0.0862274169921875,-0.1044769287109375,-0.7309417724609375,78004.58976704167,0.4465685773780055,-0.1208330752038871,-0.1610674087551395,-0.7984662652015686,-1.411181211471558,-1.192796587944031,0.09215395152568817,-0.2619496583938599,0.1692517399787903,XArbitraryZVertical,0.06497971715504533,0.07647114787216099,-0.2250499607230225,-0.9691657532807346,-0.1189790666103363,0.1603718847036362,-0.9798595905303955,1
2020-12-04 12:32:44.711 -0800,78004.65480304167,-0.391326904296875,-0.21771240234375,-0.6437530517578125,78004.63979504167,0.3581241665019308,-0.2208989440682877,-0.2210091194975846,-2.395846128463745,-1.975613713264465,-1.894914507865906,-0.002958580851554871,-0.3848637342453003,0.2914156913757324,XArbitraryZVertical,0.08834324593620037,0.1273230151241739,-0.187902988169934,-0.9698848911322053,-0.2137774229049683,0.2192143052816391,-0.9519686698913574,1
2020-12-04 12:32:44.746 -0800,78004.70483104167,-1.158920288085938,-0.1196441650390625,-0.3641204833984375,78004.68982204168,0.1616745728604833,-0.3926638711793051,-0.3797137890342363,-6.32976770401001,-2.427944183349609,-3.335257291793823,-0.4802680015563965,-0.5912662744522095,0.3205787539482117,XArbitraryZVertical,0.1690194533334268,0.2058883866884021,-0.1144685490157002,-0.9570471447954551,-0.3553949594497681,0.3706546723842621,-0.8580847978591919,1
