loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),label
2020-11-29 18:45:56.215 -0800,41335.26565629167,0.2691192626953125,-0.52020263671875,-0.799560546875,41335.25065029167,-0.2977925159565917,0.31921152438478,0.5488595908677562,0.08589804917573929,-0.08378314226865768,-0.04456561431288719,-0.02126467227935791,0.01419204473495483,-0.005376100540161133,XArbitraryZVertical,0.2872877146570427,0.1115984579897814,-0.09838770171912041,0.946219532478219,0.2677244246006012,-0.5217146873474121,-0.8100231289863586,4
2020-11-29 18:45:56.238 -0800,41335.31568229167,0.2736358642578125,-0.499298095703125,-0.814605712890625,41335.30067729167,-0.2997909734706655,0.3165981571786903,0.5511975342332937,-0.06227689236402512,0.023606788367033,0.005548496730625629,-0.0084361732006073,0.001826643943786621,0.005145788192749023,XArbitraryZVertical,0.2883600997671383,0.1098595735628106,-0.09948642232741942,0.9459818704142801,0.2652261555194855,-0.5237078070640564,-0.809558629989624,4
2020-11-29 18:45:56.281 -0800,41335.36570929167,0.269683837890625,-0.5098419189453125,-0.8244476318359375,41335.35070329167,-0.2985004802803667,0.3156612838428842,0.5458959652215575,-0.1104693710803986,0.001826087478548288,-0.0227736122906208,0.02434685826301575,0.01227176189422607,-0.01146364212036133,XArbitraryZVertical,0.2857676152691003,0.1100887449954909,-0.0995130839184948,0.946738816367373,0.2653258144855499,-0.5191840529441833,-0.8124346733093262,4
2020-11-29 18:45:56.331 -0800,41335.41573529167,0.2773284912109375,-0.511260986328125,-0.82330322265625,41335.40073029167,-0.2985952855510035,0.3156671492249153,0.5384720312992693,-0.1435033082962036,-0.01234008464962244,-0.08979815244674683,0.009511470794677734,-0.003303706645965576,-0.009395360946655273,XArbitraryZVertical,0.2823037001141456,0.1107578277455195,-0.1002590194637891,0.9476209170640297,0.2665198445320129,-0.5128248333930969,-0.8160746693611145,4
2020-11-29 18:45:56.381 -0800,41335.46576129167,0.2660064697265625,-0.5098724365234375,-0.8287811279296875,41335.45075629167,-0.3004196818752553,0.3161944763467101,0.5318950989223451,-0.06542181968688965,-0.02384001389145851,-0.0253754835575819,-0.0003542006015777588,-0.004642784595489502,-0.005447745323181152,XArbitraryZVertical,0.2793551543475308,0.1113541150259335,-0.1016711131185886,0.9482741281026396,0.267993152141571,-0.5071675181388855,-0.8191218972206116,4
2020-11-29 18:45:56.431 -0800,41335.51578829167,0.258270263671875,-0.4982147216796875,-0.815826416015625,41335.50078329167,-0.3003078981318661,0.3137976982013895,0.5332603821374314,0.1452968269586563,-0.1002175286412239,0.05189438909292221,0.01010936498641968,0.01694965362548828,-0.00891566276550293,XArbitraryZVertical,0.2798659114801352,0.1101081783934899,-0.1018245158143865,0.9482525955883248,0.2658151686191559,-0.5083437561988831,-0.8191025257110596,4
2020-11-29 18:45:56.481 -0800,41335.56581429167,0.2537841796875,-0.4793853759765625,-0.818145751953125,41335.55080929167,-0.3001599487458115,0.309299375669932,0.5328305586464325,-0.124857485294342,-0.05852443352341652,0.004250204190611839,-0.01590242981910706,0.02080613374710083,0.01620721817016602,XArbitraryZVertical,0.2794269547719648,0.1080350637507614,-0.1024234943713291,0.9485559413853093,0.2621943652629852,-0.5079735517501831,-0.820497989654541,4
2020-11-29 18:45:56.531 -0800,41335.61584129167,0.2784423828125,-0.4921112060546875,-0.8229827880859375,41335.60083629167,-0.2990674671219703,0.3074518220695237,0.5264513428153883,-0.2946653366088867,0.01698826253414154,-0.07928669452667236,-0.03228342533111572,-0.0241277813911438,-0.004163742065429688,XArbitraryZVertical,0.2762845325842613,0.1078909407301634,-0.1027523847169162,0.9494568082287989,0.2616533637046814,-0.5024683475494385,-0.8240528106689453,4
2020-11-29 18:45:56.581 -0800,41335.66586729167,0.238800048828125,-0.527801513671875,-0.8590850830078125,41335.65086229167,-0.3008451722330747,0.2998861067349594,0.5048271326167598,-0.5823330879211426,-0.3474233448505402,-0.3321784734725952,0.009535551071166992,-0.01451286673545837,-0.02357625961303711,XArbitraryZVertical,0.2658274920328381,0.1060095274604315,-0.1065936243413131,0.9522266105672325,0.2585612237453461,-0.4836561381816864,-0.8361954689025879,4
2020-11-29 18:45:56.631 -0800,41335.71589429167,0.198211669921875,-0.4708099365234375,-0.88555908203125,41335.70088929167,-0.306708417652533,0.2968586247705919,0.4630808715151741,-1.000826478004456,0.2067926079034805,-0.3411836624145508,-0.1554325819015503,-0.03573057055473328,-0.01072466373443604,XArbitraryZVertical,0.2462776062378258,0.1075811460082297,-0.1135047440921696,0.9564989817382431,0.2617098689079285,-0.446706622838974,-0.8555472493171692,4
2020-11-29 18:45:56.681 -0800,41335.76592029167,0.193023681640625,-0.4670257568359375,-0.8681182861328125,41335.75091529167,-0.3055348358273886,0.3081709576391728,0.402290384370189,-1.330633401870728,0.28981614112854,-0.4516934156417847,-0.07937940955162048,-0.08610376715660095,-0.01099979877471924,XArbitraryZVertical,0.2180094823318461,0.1185879050577047,-0.1170330812790258,0.9616194537276963,0.2791015207767487,-0.3915269076824188,-0.876817524433136,4
