loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),label
2020-12-04 12:34:03.442 -0800,78083.34818287501,-0.0289764404296875,-0.0986328125,-0.991546630859375,78083.333173875,0.9582609946945648,0.02035851500818259,0.1200906223729632,0.1614523828029633,-0.04858391731977463,-0.006099044810980558,0.0407177098095417,0.006719410419464111,-0.01291638612747192,XArbitraryZVertical,-0.04856502572882514,-0.03667989231031462,-0.4606951663986257,-0.8854693063396942,0.02021049149334431,-0.1198021769523621,-0.9925920367240906,1
2020-12-04 12:34:03.466 -0800,78083.39821087501,0.0406341552734375,-0.135772705078125,-0.9992828369140625,78083.38320187501,0.9506675146278605,0.01959036721955251,0.1229332696342064,0.02327351830899715,-0.05639063566923141,-0.1136333793401718,0.04151744395494461,-0.005366742610931396,-0.003403723239898682,XArbitraryZVertical,-0.05014133451166653,-0.03680294656218394,-0.4572840798621718,-0.8871429259692368,0.0194412786513567,-0.1226238608360291,-0.9922627806663513,1
2020-12-04 12:34:03.490 -0800,78083.44823787501,0.051513671875,-0.132568359375,-1.002593994140625,78083.43322987501,0.9469806185118913,0.01826948449190219,0.1205729174128814,-0.08235340565443039,-0.02280659228563309,-0.07185660302639008,0.02309326827526093,-0.01019680500030518,-0.01633691787719727,XArbitraryZVertical,-0.04946136637798504,-0.0355874308175867,-0.4556378092608729,-0.8880772345112462,0.01813583634793758,-0.1202809885144234,-0.9925742149353027,1
2020-12-04 12:34:03.540 -0800,78083.49826587501,0.0431060791015625,-0.1125640869140625,-0.9896392822265625,78083.48325787501,0.9448340942601614,0.01861691947261174,0.1182648992939165,-0.006241910625249147,-0.01698659732937813,-0.01994291692972183,0.02603919245302677,-0.002341285347938538,-0.001343607902526855,XArbitraryZVertical,-0.04839451585333959,-0.03516508691850309,-0.4547147628613257,-0.8886258613407919,0.01848581060767174,-0.1179894059896469,-0.9928427934646606,1
2020-12-04 12:34:03.590 -0800,78083.54829387501,0.0224456787109375,-0.1116790771484375,-0.9891357421875,78083.533285875,0.9431334113817605,0.01870504261427816,0.1202743202255611,-0.01671782694756985,-0.02789867296814919,-0.0706893727183342,0.008317010477185249,-0.003352127969264984,0.007372617721557617,XArbitraryZVertical,-0.04929807739789008,-0.0356181883350967,-0.4539422600476875,-0.8889530086485548,0.01856883056461811,-0.1199845522642136,-0.9926021099090576,1
2020-12-04 12:34:03.640 -0800,78083.598321875,0.0476531982421875,-0.0994110107421875,-1.006103515625,78083.58331287501,0.9388894018822836,0.01972780620346512,0.1156980488129118,-0.1420914381742477,0.0161421000957489,-0.03353283554315567,0.005994200706481934,0.004249408841133118,0.004839897155761719,XArbitraryZVertical,-0.04710481377892126,-0.03493649035078834,-0.452121022775832,-0.8900263922621506,0.01959464326500893,-0.1154401004314423,-0.9931211471557617,1
2020-12-04 12:34:03.690 -0800,78083.648349875,0.00787353515625,-0.112030029296875,-0.9928741455078125,78083.63334087501,0.9396641617965193,0.0192220683425914,0.1118502434764673,-0.04158814251422882,-0.02555324509739876,0.05533677339553833,-0.00286557525396347,-0.002518460154533386,0.0006935596466064453,XArbitraryZVertical,-0.04549263011549935,-0.03386108040722884,-0.4524868930140392,-0.8899659387221691,0.01910077780485153,-0.1116171702742577,-0.9935677051544189,1
2020-12-04 12:34:03.740 -0800,78083.69837687501,0.0243072509765625,-0.107757568359375,-0.993255615234375,78083.683368875,0.9431071686371281,0.01904354911864209,0.112314164859071,0.06529907137155533,0.004665948916226625,0.1222544759511948,-0.002198930829763412,-0.002622023224830627,-0.004909157752990723,XArbitraryZVertical,-0.04568116439743692,-0.03396507208020621,-0.4540103144967096,-0.889176075785269,0.01892242021858692,-0.1120781823992729,-0.9935191869735718,1
2020-12-04 12:34:03.790 -0800,78083.748404875,0.0393829345703125,-0.1265106201171875,-0.993072509765625,78083.733396875,0.9465327868718012,0.01749001386841364,0.1152697065876441,-0.06241647526621819,0.006158136297017336,-0.01418036781251431,-0.01732742786407471,-0.01793511211872101,0.02121174335479736,XArbitraryZVertical,-0.04729024621948119,-0.03402496360987681,-0.4554702226485406,-0.8883427403031262,0.01737306080758572,-0.1150146126747131,-0.9932118654251099,1
2020-12-04 12:34:03.840 -0800,78083.798432875,0.0174407958984375,-0.1121826171875,-1.002822875976562,78083.783424875,0.9480545037823941,0.01736546139169736,0.1111431291563688,-0.06577371805906296,0.00724788336083293,0.02026818878948689,-0.001281637698411942,-0.003327995538711548,-0.008837580680847168,XArbitraryZVertical,-0.04545951296958354,-0.03306624162558774,-0.4561804084011657,-0.8881101068470358,0.0172574482858181,-0.110914446413517,-0.9936801195144653,1
2020-12-04 12:34:03.898 -0800,78083.848460875,0.0119781494140625,-0.127044677734375,-0.9864349365234375,78083.833452875,0.9481366380631806,0.01891768681941712,0.1091704968205692,-0.07335154712200165,0.0460226908326149,-0.0160751324146986,-0.003438487648963928,-0.01448971778154373,0.00128471851348877,XArbitraryZVertical,-0.04422765957226099,-0.03330826275976213,-0.4562685538565058,-0.8881178477270235,0.01880394481122494,-0.1089537739753723,-0.9938689470291138,1
