loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),label
2020-12-04 12:36:33.574 -0800,78233.53047712501,0.0185699462890625,-0.1976776123046875,-0.9293975830078125,78233.51546912501,1.073544916476048,-0.01201393140374444,0.2108002117861657,-0.3863072693347931,0.0416109561920166,0.1106315702199936,0.039045549929142,-0.03198359906673431,0.06995630264282227,XArbitraryZVertical,-0.09346245669800902,-0.04866372550583464,-0.5079749677091052,-0.8549023947485488,-0.01174770575016737,-0.2092424631118774,-0.9777932167053223,1
2020-12-04 12:36:33.624 -0800,78233.580504125,0.0097808837890625,-0.238922119140625,-0.942169189453125,78233.56549612501,1.075372129931508,-0.01159598839038899,0.2007081409068455,-0.0980839878320694,-0.0006093932315707207,-0.04300661385059357,0.01574210077524185,-0.004326120018959045,0.02798599004745483,XArbitraryZVertical,-0.08900215716903258,-0.04635446288387833,-0.509065729921385,-0.854857758696559,-0.01136295218020678,-0.1993633061647415,-0.9798597693443298,1
2020-12-04 12:36:33.674 -0800,78233.630531125,0.0091552734375,-0.2070465087890625,-0.9090576171875,78233.615523125,1.072548221612746,-0.01255282359651474,0.1949852319348815,-0.3006553053855896,-0.1349400579929352,-0.01463485602289438,0.01704472303390503,-0.04814539849758148,0.07876682281494141,XArbitraryZVertical,-0.08686369841331343,-0.04436305018118301,-0.507975282653329,-0.8558315128816558,-0.01231463067233562,-0.1937520503997803,-0.9809732437133789,1
2020-12-04 12:36:33.724 -0800,78233.68055812501,-0.0616302490234375,-0.1665191650390625,-0.966033935546875,78233.66555012501,1.070632008960416,-0.02128068218760254,0.1813147293875457,-0.2197013050317764,-0.2276086807250977,-0.08413921296596527,-0.02168766409158707,0.0425819456577301,0.02047884464263916,XArbitraryZVertical,-0.08326928876272577,-0.03706547537995689,-0.5071607740479835,-0.8570182254093232,-0.02093025855720043,-0.1803229004144669,-0.9833847284317017,1
2020-12-04 12:36:33.774 -0800,78233.730585125,-0.0863800048828125,-0.20074462890625,-0.9630889892578125,78233.71557712501,1.063359872597288,-0.0298942933253496,0.1716902487809268,-0.3662092089653015,-0.2397207170724869,-0.1647131890058517,-0.07014386355876923,-0.03332974016666412,0.05317074060440063,XArbitraryZVertical,-0.08144542096672586,-0.03062779022787486,-0.5039541511517286,-0.859336131726267,-0.02945038303732872,-0.1708479970693588,-0.9848571419715881,1
2020-12-04 12:36:33.824 -0800,78233.780612125,-0.0373687744140625,-0.21063232421875,-1.017868041992188,78233.765604125,1.054246083647778,-0.04257803399424409,0.1507957241909915,-0.4993805587291718,-0.3459348380565643,-0.2028548717498779,0.04101389274001122,-0.05198445916175842,-0.05388540029525757,XArbitraryZVertical,-0.07576491246732997,-0.01953876986621687,-0.5001203009807026,-0.8624137411234089,-0.04208213463425636,-0.1502248793840408,-0.9877558350563049,1
2020-12-04 12:36:33.874 -0800,78233.830638125,-0.0877838134765625,-0.1311187744140625,-0.913787841796875,78233.815630125,1.040627110183952,-0.0596957780860703,0.1301562260632829,-0.4200871884822845,-0.2993039786815643,-0.3003547191619873,0.004956353455781937,-0.07625025510787964,0.02873110771179199,XArbitraryZVertical,-0.07120624888014916,-0.00647723871460482,-0.4941949286239988,-0.8664057841850888,-0.05915569886565208,-0.1297890543937683,-0.9897754192352295,1
2020-12-04 12:36:33.924 -0800,78233.88066512501,-0.2205352783203125,-0.253570556640625,-0.7452545166015625,78233.865657125,1.014901316888942,-0.06780648842374357,0.1155646013998125,-0.4783722460269928,-0.2954841256141663,-0.7291080951690674,-0.04159949719905853,-0.01948847621679306,0.190815269947052,XArbitraryZVertical,-0.06688849181423293,0.001528246193931514,-0.4831500673677027,-0.8729774247857827,-0.06730260699987411,-0.1153075397014618,-0.991047203540802,1
2020-12-04 12:36:33.974 -0800,78233.93069212501,-0.273956298828125,-0.323760986328125,-0.5602569580078125,78233.91568412501,0.9683308654348997,-0.07895782782083524,0.07846314852953647,-1.342765688896179,-0.3457658290863037,-0.9162971377372742,-0.1853287816047668,-0.2279068976640701,0.3509493470191956,XArbitraryZVertical,-0.05304382652128543,0.01666319207779705,-0.4633792168484723,-0.8844141153839512,-0.0786331370472908,-0.07838266342878342,-0.9938173890113831,1
2020-12-04 12:36:34.024 -0800,78233.980719125,-0.362701416015625,-0.076934814453125,-0.39447021484375,78233.965711125,0.913178076349357,-0.0968915225210107,-0.03063082176661374,-3.299660444259644,-0.45859295129776,-1.055447459220886,-0.1965641975402832,-0.2663894891738892,0.5575411915779114,XArbitraryZVertical,-0.007618494416438863,0.0502051630065575,-0.4409858889821358,-0.896076312649097,-0.09669461101293564,0.03062603250145912,-0.9948428273200989,1
